"source","File","ROI","Frame","Intensity","Lifetime","Time"
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",27,423.14,3.38236083984375,390
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",27,230.42,3.4092041015625,390
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",27,412.57,3.39229125976563,390
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",28,495.53,3.32811889648438,405
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",28,182.03,3.31678314208984,405
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",28,400.94,3.30098266601563,405
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",28,217.72,3.31110992431641,405
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",28,389.53,3.32257232666016,405
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",29,471.14,3.26930389404297,420
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",29,173.88,3.21520080566406,420
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",29,382.14,3.20513763427734,420
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",29,208.75,3.25495147705078,420
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",29,371.14,3.26018524169922,420
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",30,457.4,3.23103637695312,435
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",30,167.1,3.17168884277344,435
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",30,373.4,3.15750122070312,435
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",30,203.69,3.17264404296875,435
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",30,357.83,3.22224426269531,435
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",31,442.67,3.18607177734375,450
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",31,162.35,3.12634735107422,450
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",31,364.25,3.10371704101563,450
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",31,198.13,3.15704193115234,450
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",31,347.16,3.16252136230469,450
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",32,433.18,3.17368927001953,465
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",32,160.02,3.10286560058594,465
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",32,360.08,3.07196960449219,465
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",32,196.16,3.11686401367187,465
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",32,339.89,3.13353271484375,465
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",33,424.81,3.13190002441406,480
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",33,156.14,3.05779266357422,480
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",33,354.5,3.03830413818359,480
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",33,191.97,3.09752349853516,480
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",33,333.25,3.15461883544922,480
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",34,419.97,3.13260040283203,495
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",34,154.82,3.02048187255859,495
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",34,353.08,3.03873138427734,495
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",34,190.24,3.06357727050781,495
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",34,329.6,3.11088256835937,495
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",35,419.05,3.1195068359375,510
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",35,153.36,3.01894073486328,510
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",35,350,3.01463470458984,510
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",35,188.91,3.05222015380859,510
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",35,327.25,3.11305236816406,510
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",36,415.08,3.09757385253906,525
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",36,152.38,3.00110626220703,525
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",36,346.74,3.01549835205078,525
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",36,186.8,3.07126312255859,525
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",36,324.16,3.10086364746094,525
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",37,410.99,3.09084167480469,540
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",37,152.25,3.00529174804687,540
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",37,347.64,3.00596618652344,540
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",37,187.67,3.05221557617188,540
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",37,320.63,3.09872894287109,540
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",38,407.91,3.09508972167969,555
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",38,150.63,2.96963806152344,555
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",38,344.65,2.99580078125,555
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",38,184.59,3.06001434326172,555
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",38,317.87,3.06554870605469,555
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",39,406.37,3.07389068603516,570
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",39,151.01,2.97621154785156,570
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",39,344.52,2.99872741699219,570
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",39,185.85,3.03861694335938,570
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",39,316.18,3.07620086669922,570
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",40,404.39,3.08473968505859,585
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",40,151.09,2.99733734130859,585
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",40,341.68,2.98492889404297,585
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",40,184.61,3.01859588623047,585
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",40,314.17,3.06108703613281,585
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",41,402.24,3.08203887939453,600
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",41,150.47,2.95725250244141,600
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",41,342.04,2.96951904296875,600
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",41,184.59,3.02992858886719,600
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",41,312.64,3.05646209716797,600
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",42,398.66,3.06646118164063,615
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",42,149.56,2.99349517822266,615
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",42,340.85,2.97070007324219,615
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",42,183.86,3.04563140869141,615
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",42,309.04,3.08485717773437,615
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",43,398.69,3.08910369873047,630
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",43,148.58,2.93700256347656,630
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",43,341.99,2.99880828857422,630
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",43,184.32,3.03920593261719,630
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",43,310.09,3.05754852294922,630
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",44,395.59,3.06330718994141,645
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",44,149.13,2.94848175048828,645
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",44,340.9,2.95300445556641,645
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",44,182.52,3.03029479980469,645
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",44,307.44,3.0599853515625,645
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",45,393.98,3.0658447265625,660
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",45,148.94,2.95382232666016,660
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",45,340.63,2.96471099853516,660
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",45,183,3.01741638183594,660
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",45,307.35,3.05602264404297,660
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",46,393.62,3.06044769287109,675
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",46,149.28,2.96009826660156,675
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",46,341.48,2.94435119628906,675
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",46,182.81,3.04431610107422,675
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",46,306.63,3.06124267578125,675
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",47,392.13,3.05849304199219,690
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",47,149.56,2.96305847167969,690
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",47,340.16,2.95781402587891,690
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",47,182.59,3.01407318115234,690
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",47,304.52,3.04616851806641,690
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",48,390.98,3.05290679931641,705
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",48,148.79,2.92088470458984,705
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",48,341.5,2.97370758056641,705
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",48,182.07,3.01390838623047,705
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",48,303.72,3.05258331298828,705
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",49,389.34,3.056982421875,720
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",49,148.84,2.95117492675781,720
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",49,339.97,2.95054931640625,720
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",49,182.06,3.02414398193359,720
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",49,302.74,3.0656494140625,720
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",50,390.43,3.04271545410156,735
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",50,149.4,2.95818023681641,735
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",50,339.72,2.97365570068359,735
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",50,183.37,3.03826751708984,735
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",50,303.14,3.04011077880859,735
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",51,385.82,3.04663238525391,750
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",51,147.41,2.97080993652344,750
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",51,337.01,2.98248138427734,750
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",51,182.41,3.00564727783203,750
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",51,300.58,3.04303588867187,750
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",52,387.35,3.04520263671875,765
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",52,148.66,2.95661926269531,765
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",52,338.56,2.97746429443359,765
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",52,183.12,3.00342559814453,765
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",52,301.32,3.05933685302734,765
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",53,383.81,3.04338073730469,780
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",53,147.91,2.95603790283203,780
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",53,335.92,2.946728515625,780
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",53,181.97,3.03871917724609,780
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",53,299.08,3.05180358886719,780
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",54,385.68,3.05125885009766,795
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",54,148.36,2.97291564941406,795
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",54,337.36,2.9655029296875,795
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",54,182.13,3.01747131347656,795
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",54,298.99,3.05740966796875,795
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",55,381.25,3.05706481933594,810
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",55,147.16,2.92204132080078,810
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",55,335.44,3.00102844238281,810
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",55,181.81,3.03276672363281,810
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",55,295.82,3.04068603515625,810
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",56,384.12,3.04461517333984,825
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",56,147.25,2.96590728759766,825
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",56,334.83,2.95296173095703,825
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",56,181.94,3.02420043945312,825
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",56,298.71,3.04332122802734,825
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",57,390.23,3.05472106933594,840
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",57,148.25,2.92982025146484,840
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",57,336.33,2.96980438232422,840
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",57,181.14,3.01024932861328,840
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",57,301.02,3.03453979492188,840
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",58,390.38,3.03952941894531,855
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",58,148.15,2.93384246826172,855
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",58,334.26,2.96353759765625,855
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",58,180.1,3.02036590576172,855
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",58,300.11,3.03738250732422,855
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",59,391.18,3.05695495605469,870
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",59,148.43,2.95180816650391,870
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",59,334.07,2.97103424072266,870
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",59,180.16,2.98034210205078,870
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",59,300.96,3.07042694091797,870
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",60,390.73,3.04088287353516,885
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",60,146.41,2.94031677246094,885
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",60,331.71,2.96289672851562,885
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",60,178.86,3.00405883789062,885
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",60,300.56,3.04564514160156,885
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",61,393.36,3.04970245361328,900
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",61,148.52,2.97770690917969,900
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",61,332.96,2.97887115478516,900
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",61,179.4,3.00047760009766,900
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",61,302.55,3.06815185546875,900
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",62,392.45,3.05073394775391,915
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",62,147.87,2.92763824462891,915
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",62,332.01,2.95691223144531,915
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",62,178.09,3.02557830810547,915
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",62,301.66,3.04573974609375,915
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",63,394.81,3.05338287353516,930
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",63,148.36,2.93393249511719,930
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",63,331.33,2.95641326904297,930
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",63,179.42,3.00955657958984,930
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",63,301.44,3.06302795410156,930
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",64,393.98,3.05379180908203,945
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",64,147.39,2.9169189453125,945
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",64,331.63,2.98448638916016,945
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",64,178.93,3.02481079101562,945
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",64,301.57,3.04073486328125,945
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",65,393.62,3.05777587890625,960
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",65,147.92,2.98622131347656,960
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",65,332.69,2.96743469238281,960
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",65,180.15,3.03141479492187,960
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",65,301.44,3.05621185302734,960
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",66,394.54,3.04879913330078,975
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",66,147.76,2.93831939697266,975
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",66,330.43,2.97630310058594,975
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",66,178.4,3.02053985595703,975
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",66,300.57,3.02825317382812,975
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",67,394.71,3.04111480712891,990
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",67,148.25,2.91694946289063,990
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",67,331.01,2.95522155761719,990
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",67,177.44,3.03000946044922,990
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",67,302.27,3.04376373291016,990
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",68,396.4,3.03861389160156,1005
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",68,147.9,2.94266662597656,1005
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",68,332.15,2.96001434326172,1005
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",68,177.86,3.0216796875,1005
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",68,302.58,3.02886962890625,1005
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",69,392.73,3.05149841308594,1020
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",69,147.98,2.95167541503906,1020
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",69,330.98,2.95171966552734,1020
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",69,177.03,3.01941375732422,1020
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",69,300.87,3.04464416503906,1020
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0262-0152",70,397.67,3.05885620117188,1035
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0231-0194",70,148.02,2.92745819091797,1035
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0259-0250",70,332.08,2.96757965087891,1035
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0271-0379",70,176.61,3.02072906494141,1035
"output_ImageJ/Results-04.csv","Thingl-series-04.tif","0001-0306-0249",70,303.53,3.04383850097656,1035
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0238-0420",1,344.59,3.493017578125,0
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0091-0390",1,372.08,3.49713287353516,0
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0064-0297",1,828.45,3.49627075195313,0
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0083-0248",1,835.23,3.46929473876953,0
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0061-0167",1,244.87,3.48482818603516,0
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0383-0157",1,265.28,3.50459747314453,0
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0398-0187",1,263.26,3.53034057617187,0
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0463-0136",1,488.1,3.46984710693359,0
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0238-0420",2,341.48,3.49741668701172,15
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0091-0390",2,369.55,3.48807067871094,15
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0064-0297",2,827.15,3.47889099121094,15
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0083-0248",2,836.45,3.48245544433594,15
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0061-0167",2,247.18,3.51336669921875,15
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0383-0157",2,266.33,3.50021514892578,15
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0398-0187",2,264.29,3.52231597900391,15
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0463-0136",2,495.66,3.47810211181641,15
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0238-0420",3,330.15,3.51015319824219,30
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0091-0390",3,361.58,3.50004272460938,30
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0064-0297",3,821.79,3.50521697998047,30
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0083-0248",3,830.81,3.49274139404297,30
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0061-0167",3,250.08,3.486474609375,30
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0383-0157",3,265.18,3.51900482177734,30
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0398-0187",3,261.72,3.53614196777344,30
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0463-0136",3,506.02,3.49617462158203,30
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0238-0420",4,294.41,3.55413055419922,45
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0091-0390",4,331.84,3.52141265869141,45
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0064-0297",4,784.18,3.48767395019531,45
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0083-0248",4,796.9,3.50273284912109,45
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0061-0167",4,247.18,3.51914825439453,45
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0383-0157",4,245.44,3.52539672851563,45
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0398-0187",4,240.48,3.561669921875,45
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0463-0136",4,484.56,3.48369445800781,45
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0238-0420",5,255.42,3.42928619384766,60
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0091-0390",5,262.81,3.46654663085938,60
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0064-0297",5,665.74,3.43821105957031,60
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0083-0248",5,683.53,3.43167114257812,60
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0061-0167",5,211.75,3.48675384521484,60
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0383-0157",5,216.42,3.37926788330078,60
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0398-0187",5,214.81,3.37331085205078,60
"output_ImageJ/Results-05.csv","Thingl-series-05.tif","0001-0463-0136",5,454.66,3.33856353759766,60
